Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Most_Used_Payment_Method,Location,Season,No_of_Subscribers,Sales_per_customer,Date
32,1187384.53,0,58.29,3.903,197.6063534,8.09,PayPal,North Dakota,Spring,248,251.9700012,04-05-2012
32,1187051.07,0,55.4,3.87,197.5481609,8.09,Debit Card,Minnesota,Summer,263,248.9799957,11-05-2012
32,1177539.71,0,57.46,3.837,197.5553137,8.09,Cash,California,Winter,113,239.9799957,18-05-2012
32,1232784.22,0,59.74,3.804,197.5886046,8.09,Cash,Michigan,Fall,180,172.7700043,25-05-2012
32,1157557.79,0,62.84,3.764,197.6218954,8.09,PayPal,Delaware,Summer,190,163.7700043,01-06-2012
32,1246322.44,0,71.14,3.741,197.6551863,8.09,Cash,California,Fall,165,163.7700043,08-06-2012
32,1234759.54,0,70.91,3.723,197.692292,8.09,Debit Card,Oklahoma,Winter,126,158.3699951,15-06-2012
32,1196880.11,0,74.85,3.735,197.7389345,8.09,Credit Card,North Dakota,Spring,270,158.3699951,22-06-2012
32,1178211.81,0,81.95,3.693,197.785577,8.09,Venmo,Ohio,Winter,196,156.5700073,29-06-2012
32,1214183.97,0,78.68,3.646,197.8322195,7.872,Bank Transfer,Hawaii,Summer,226,151.1699982,06-07-2012
32,1141184.66,0,71.57,3.613,197.8788621,7.872,Debit Card,Maryland,Spring,263,147.5800018,13-07-2012
32,1167829.33,0,77.76,3.585,197.9290378,7.872,Bank Transfer,Hawaii,Summer,218,134.9799957,20-07-2012
32,1144901.52,0,77.56,3.57,197.9792136,7.872,PayPal,Alabama,Summer,172,145.5,27-07-2012
32,1183571.35,0,75.09,3.528,198.0293893,7.872,Bank Transfer,Oklahoma,Fall,122,145.5,03-08-2012
32,1227469.2,0,75.93,3.509,198.0795651,7.872,Credit Card,Alabama,Summer,136,144,10-08-2012
32,1261306.37,0,70.75,3.545,198.1001057,7.872,Venmo,Vermont,Summer,102,144,17-08-2012
32,1272809.11,0,70.12,3.558,198.0984199,7.872,Bank Transfer,Ohio,Spring,264,142.5,24-08-2012
32,1183979.27,0,76.12,3.556,198.0967341,7.872,Venmo,Wisconsin,Spring,256,111.5699997,31-08-2012
32,1126685.95,1,72.56,3.596,198.0950484,7.872,Venmo,South Dakota,Summer,170,107.9700012,07-09-2012
32,1156377.47,0,64.05,3.659,198.1267184,7.872,Venmo,Iowa,Spring,157,132,14-09-2012
32,1159119.6,0,63.49,3.765,198.358523,7.872,Debit Card,Maryland,Winter,220,104.3700027,21-09-2012
32,1157111.15,0,60.62,3.789,198.5903276,7.872,Venmo,Colorado,Summer,125,127.5,28-09-2012
32,1202775.24,0,55.34,3.779,198.8221322,7.557,Credit Card,Wisconsin,Winter,183,100.7699966,05-10-2012
32,1176681.31,0,43.49,3.76,199.0539368,7.557,Debit Card,Mississippi,Winter,112,98.37999725,12-10-2012
32,1199292.06,0,53.57,3.75,199.1481963,7.557,Cash,Mississippi,Spring,164,112.5,19-10-2012
32,1219979.29,0,47.22,3.686,199.2195317,7.557,Debit Card,California,Spring,151,148.1699982,26-10-2012
33,274593.43,0,58.4,2.962,126.4420645,10.115,Credit Card,Delaware,Summer,268,141.9299927,05-02-2010
33,294882.83,1,55.47,2.828,126.4962581,10.115,PayPal,Montana,Spring,219,135.6900024,12-02-2010
33,296850.83,0,62.16,2.915,126.5262857,10.115,Credit Card,Indiana,Spring,239,135.6900024,19-02-2010
33,284052.77,0,56.5,2.825,126.5522857,10.115,Credit Card,West Virginia,Fall,112,118.0599976,26-02-2010
33,291484.89,0,59.17,2.877,126.5782857,10.115,Credit Card,Iowa,Winter,218,174.5599976,05-03-2010
33,312161,0,55.61,3.034,126.6042857,10.115,Debit Card,Maine,Winter,108,383.9599915,12-03-2010
33,282235.73,0,64.6,3.054,126.6066452,10.115,Cash,Connecticut,Fall,164,379.9599915,19-03-2010
33,262893.76,0,64.09,2.98,126.6050645,10.115,Debit Card,Kansas,Winter,165,371.9599915,26-03-2010
33,274634.52,0,66.79,3.086,126.6034839,9.849,Cash,Vermont,Summer,245,347.9700012,02-04-2010
33,325201.05,0,68.43,3.004,126.6019032,9.849,Venmo,Nebraska,Fall,219,339.9700012,09-04-2010
33,307779.64,0,72.44,3.109,126.5621,9.849,Credit Card,Nevada,Winter,262,223.1600037,16-04-2010
33,263263.02,0,71.59,3.05,126.4713333,9.849,PayPal,Tennessee,Winter,121,223.1600037,23-04-2010
33,275883.23,0,73.29,3.105,126.3805667,9.849,Bank Transfer,Arkansas,Summer,278,223.1600037,30-04-2010
33,326870.13,0,75.4,3.127,126.2898,9.849,Bank Transfer,Wisconsin,Summer,108,218.3600006,07-05-2010
33,331173.51,0,76.8,3.145,126.2085484,9.849,PayPal,Illinois,Fall,170,203.9700012,14-05-2010
33,294264.2,0,82.8,3.12,126.1843871,9.849,Credit Card,Kansas,Fall,275,196.7700043,21-05-2010
33,279246.33,0,78.47,3.058,126.1602258,9.849,Cash,Delaware,Spring,122,191.9700012,28-05-2010
33,285100,0,86.06,2.941,126.1360645,9.849,Debit Card,Arkansas,Summer,160,159.9600067,04-06-2010
33,310800.79,0,93.52,3.057,126.1119032,9.849,Credit Card,Indiana,Summer,171,159.9600067,11-06-2010
33,272399.08,0,87.69,2.935,126.114,9.849,Credit Card,California,Summer,286,194,18-06-2010
33,259419.91,0,93.66,3.084,126.1266,9.849,PayPal,Wyoming,Winter,264,182,25-06-2010
33,267495.76,0,97.66,2.978,126.1392,9.495,Debit Card,South Dakota,Fall,205,140.7599945,02-07-2010
33,302423.93,0,95.88,3.1,126.1518,9.495,Venmo,West Virginia,Summer,145,176,09-07-2010
33,280937.84,0,100.14,2.971,126.1498065,9.495,Venmo,Tennessee,Spring,204,168,16-07-2010
33,252734.31,0,97.04,3.112,126.1283548,9.495,Bank Transfer,Alaska,Winter,193,127.9700012,23-07-2010
33,242047.03,0,92.71,3.017,126.1069032,9.495,Bank Transfer,South Dakota,Summer,169,160,30-07-2010
33,262789.95,0,92.51,3.123,126.0854516,9.495,Bank Transfer,Tennessee,Winter,228,90,06-08-2010
33,265367.51,0,95.57,3.049,126.064,9.495,Credit Card,Alabama,Spring,226,150,13-08-2010
33,230519.49,0,96.46,3.041,126.0766452,9.495,Credit Card,North Carolina,Winter,278,63.95999908,20-08-2010
33,224031.19,0,94,3.022,126.0892903,9.495,PayPal,Oklahoma,Summer,250,187.1600037,27-08-2010
33,237405.82,0,90.82,3.087,126.1019355,9.495,Credit Card,New York,Winter,148,63.97000122,03-09-2010
33,272834.88,1,91.77,2.961,126.1145806,9.495,Cash,Iowa,Spring,110,484.9500122,10-09-2010
33,246277.18,0,89.43,3.028,126.1454667,9.495,Debit Card,Alaska,Fall,209,215.9499969,17-09-2010
33,231976.84,0,91.18,2.939,126.1900333,9.495,Credit Card,Alaska,Fall,288,263.8599854,24-09-2010
33,224294.39,0,91.45,3.001,126.2346,9.265,Debit Card,Nebraska,Spring,298,472.4500122,01-10-2010
33,266484.19,0,79.02,2.924,126.2791667,9.265,PayPal,Delaware,Summer,124,241.8699951,08-10-2010
33,251732.92,0,80.49,3.08,126.3266774,9.265,PayPal,Texas,Summer,170,399.9599915,15-10-2010
33,234175.92,0,74.2,3.014,126.3815484,9.265,Bank Transfer,Missouri,Winter,151,112.5,22-10-2010
33,213538.32,0,71.34,3.13,126.4364194,9.265,Venmo,Maine,Fall,133,293.9500122,29-10-2010
33,246124.61,0,74.23,3.009,126.4912903,9.265,Venmo,Pennsylvania,Spring,165,284.9500122,05-11-2010
33,272803.94,0,65.21,3.13,126.5461613,9.265,Venmo,Missouri,Summer,291,278.9500122,12-11-2010
33,224639.76,0,61.95,3.047,126.6072,9.265,PayPal,Mississippi,Winter,221,239.9600067,19-11-2010
33,240044.57,1,56.87,3.162,126.6692667,9.265,Cash,Hawaii,Winter,276,250,26-11-2010
33,209986.25,0,52.82,3.041,126.7313333,9.265,PayPal,Texas,Spring,246,247.5,03-12-2010
33,253050.1,0,60.72,3.091,126.7934,9.265,Debit Card,South Dakota,Fall,293,195.9499969,10-12-2010
33,238875.26,0,61.12,3.125,126.8794839,9.265,Cash,New Jersey,Fall,130,240,17-12-2010
33,249246.8,0,60.43,3.236,126.9835806,9.265,Debit Card,Connecticut,Fall,187,141.75,24-12-2010
33,219804.85,1,52.91,3.148,127.0876774,9.265,Cash,Maryland,Winter,250,225,31-12-2010
33,243948.82,0,46.25,3.287,127.1917742,8.951,Bank Transfer,Arizona,Summer,159,220,07-01-2011
33,259527.75,0,53.63,3.312,127.3009355,8.951,Bank Transfer,Oklahoma,Spring,219,220,14-01-2011
33,244856.44,0,59.46,3.336,127.4404839,8.951,PayPal,Utah,Spring,104,212.5,21-01-2011
33,231155.9,0,56.62,3.231,127.5800323,8.951,Cash,Arkansas,Spring,185,212.5,28-01-2011
33,234218.03,0,49.26,3.348,127.7195806,8.951,Debit Card,North Carolina,Winter,124,207.5,04-02-2011
33,276198.74,1,53.35,3.381,127.859129,8.951,Debit Card,California,Winter,250,205,11-02-2011
33,252349.6,0,62.03,3.43,127.99525,8.951,Debit Card,Colorado,Summer,148,205,18-02-2011
33,242901.21,0,54.89,3.398,128.13,8.951,Venmo,California,Fall,177,187.5,25-02-2011
33,245435.8,0,59.51,3.674,128.26475,8.951,Venmo,Vermont,Spring,249,95.94999695,04-03-2011
33,270921.44,0,66.51,3.63,128.3995,8.951,Debit Card,Kansas,Summer,211,103.7099991,11-03-2011
33,247234.47,0,72.72,3.892,128.5121935,8.951,PayPal,Ohio,Spring,193,136.4499969,18-03-2011
33,238084.08,0,63.34,3.716,128.6160645,8.951,Venmo,New Jersey,Spring,286,125.9599991,25-03-2011
33,232769.09,0,71.41,3.772,128.7199355,8.687,Debit Card,Arizona,Summer,125,230.1199951,01-04-2011
33,271924.73,0,75.11,3.818,128.8238065,8.687,Bank Transfer,Arizona,Spring,272,189.6600037,08-04-2011
33,275749.56,0,64.64,4.089,128.9107333,8.687,Debit Card,New Hampshire,Winter,120,81.01999664,15-04-2011
33,248603.3,0,79.46,3.917,128.9553,8.687,Venmo,Louisiana,Spring,292,75.95999908,22-04-2011
33,248561.86,0,77.44,4.151,128.9998667,8.687,Credit Card,Texas,Spring,283,67.51999664,29-04-2011
33,257031.19,0,77.92,4.193,129.0444333,8.687,Venmo,Montana,Spring,113,293.0400085,06-05-2011
33,279466.87,0,78.24,4.202,129.089,8.687,PayPal,New Hampshire,Summer,169,249.0800018,13-05-2011
33,239206.26,0,76.07,3.99,129.0756774,8.687,Cash,South Dakota,Fall,292,246.1499939,20-05-2011
33,239431.85,0,82.32,3.933,129.0623548,8.687,Credit Card,Montana,Winter,153,21.73999977,27-05-2011
33,243477.03,0,82.93,3.893,129.0490323,8.687,Debit Card,North Carolina,Summer,173,96.98999786,03-06-2011
33,258427.39,0,87.02,3.981,129.0357097,8.687,Cash,South Dakota,Spring,130,96.98999786,10-06-2011
33,238172.66,0,91.11,3.935,129.0432,8.687,Debit Card,Maine,Fall,271,95.98999786,17-06-2011
33,238433.53,0,94.11,3.807,129.0663,8.687,Debit Card,Oklahoma,Winter,237,87.98999786,24-06-2011
33,226702.36,0,98.43,3.842,129.0894,8.442,Venmo,Nebraska,Winter,117,84.98999786,01-07-2011
33,262717.71,0,96.44,3.793,129.1125,8.442,Cash,Illinois,Spring,240,79.98999786,08-07-2011
33,265003.47,0,92.83,3.779,129.1338387,8.442,Bank Transfer,Colorado,Winter,104,129.9900055,15-07-2011
33,238915.05,0,97.17,3.697,129.1507742,8.442,PayPal,Massachusetts,Winter,224,129.9900055,22-07-2011
33,224806.96,0,95.28,3.694,129.1677097,8.442,Venmo,Louisiana,Spring,192,461.480011,29-07-2011
33,242456.39,0,96.93,3.803,129.1846452,8.442,Venmo,Massachusetts,Winter,283,129.9900055,05-08-2011
33,274721.85,0,96,3.794,129.2015806,8.442,PayPal,West Virginia,Summer,184,59.38999939,12-08-2011
33,242771.37,0,95.89,3.743,129.2405806,8.442,Bank Transfer,Idaho,Summer,250,128.6900024,19-08-2011
33,237095.82,0,99.66,3.663,129.2832581,8.442,PayPal,Ohio,Winter,226,456.8699951,26-08-2011
33,239198.36,0,99.2,3.798,129.3259355,8.442,Cash,Rhode Island,Winter,123,127.3899994,02-09-2011
33,281842.28,1,96.22,3.771,129.3686129,8.442,Debit Card,Illinois,Summer,255,126.0899963,09-09-2011
33,262407.57,0,85.79,3.784,129.4306,8.442,Debit Card,New York,Winter,123,58.18999863,16-09-2011
33,234793.12,0,88.93,3.789,129.5183333,8.442,PayPal,Louisiana,Fall,282,124.7900009,23-09-2011
33,229731.98,0,89.1,3.877,129.6060667,8.442,Debit Card,California,Summer,281,57.59000015,30-09-2011
33,262159.13,0,81.16,3.827,129.6938,8.01,Venmo,Washington,Spring,164,123.4899979,07-10-2011
33,272487.33,0,76.49,3.698,129.7706452,8.01,PayPal,South Dakota,Summer,127,123.4899979,14-10-2011
33,233543.08,0,81.74,3.842,129.7821613,8.01,Bank Transfer,Idaho,Fall,264,56.13000107,21-10-2011
33,231319.96,0,76.73,3.843,129.7936774,8.01,Venmo,North Dakota,Fall,169,122.8399963,28-10-2011
33,236157.12,0,71.91,3.828,129.8051935,8.01,PayPal,Washington,Winter,237,122.8399963,04-11-2011
33,271961.04,0,58.75,3.677,129.8167097,8.01,Cash,Alaska,Winter,300,122.8399963,11-11-2011
33,251294.5,0,63.35,3.669,129.8268333,8.01,Debit Card,Kansas,Summer,164,120.8899994,18-11-2011
33,255996.47,1,62.35,3.76,129.8364,8.01,Cash,Utah,Summer,188,200.7100067,25-11-2011
33,220060.35,0,59.12,3.701,129.8459667,8.01,Venmo,Wyoming,Spring,111,120.8899994,02-12-2011
33,270373.05,0,47.7,3.644,129.8555333,8.01,Bank Transfer,Maine,Summer,193,118.2900009,09-12-2011
33,259638.35,0,53.18,3.489,129.8980645,8.01,Debit Card,Michigan,Winter,157,118.2900009,16-12-2011
33,256235.19,0,53.39,3.541,129.9845484,8.01,Bank Transfer,Illinois,Summer,206,53.99000168,23-12-2011
33,215359.21,1,51.6,3.428,130.0710323,8.01,Cash,Minnesota,Winter,204,116.9899979,30-12-2011
33,267058.08,0,60.92,3.443,130.1575161,7.603,PayPal,Massachusetts,Summer,276,114.3899994,06-01-2012
33,279447.22,0,54.61,3.477,130.244,7.603,PayPal,New Jersey,Winter,201,113.0899963,13-01-2012
33,244899.2,0,55.99,3.66,130.2792258,7.603,Debit Card,Kansas,Spring,142,187.7599945,20-01-2012
33,236920.49,0,56.33,3.675,130.3144516,7.603,Cash,Kentucky,Spring,218,401.4899902,27-01-2012
33,256091.32,0,59.53,3.543,130.3496774,7.603,Bank Transfer,Rhode Island,Fall,273,110.4899979,03-02-2012
33,282552.58,1,59.94,3.722,130.3849032,7.603,Cash,Illinois,Summer,118,183.4499969,10-02-2012
33,266300.98,0,57.8,3.781,130.4546207,7.603,Credit Card,Alabama,Fall,118,110.4899979,17-02-2012
33,242526.7,0,59.41,3.95,130.5502069,7.603,Credit Card,Tennessee,Summer,204,110.4899979,24-02-2012
33,248051.53,0,60.91,3.882,130.6457931,7.603,Cash,Massachusetts,Winter,244,110.4899979,02-03-2012
33,287346.29,0,62.2,3.963,130.7413793,7.603,Bank Transfer,Texas,Summer,220,110.4899979,09-03-2012
33,278067.73,0,65.99,4.273,130.8261935,7.603,Debit Card,Nebraska,Spring,231,109.1900024,16-03-2012
33,246970.97,0,60.82,4.288,130.8966452,7.603,PayPal,Pennsylvania,Spring,209,383.0299988,23-03-2012
33,251327.67,0,71.34,4.294,130.9670968,7.603,Bank Transfer,Virginia,Winter,297,49.18999863,30-03-2012
33,275911.97,0,70.75,4.282,131.0375484,7.396,Debit Card,Vermont,Summer,117,106.5899963,06-04-2012
33,312698.67,0,73.17,4.254,131.108,7.396,Debit Card,Oklahoma,Winter,108,49.18999863,13-04-2012
33,261837.2,0,72.94,4.111,131.1173333,7.396,Cash,Maine,Summer,250,106.5899963,20-04-2012
33,249798.75,0,83.07,4.088,131.1266667,7.396,Debit Card,New Jersey,Winter,150,47.25999832,27-04-2012
33,270497.51,0,82.43,4.058,131.136,7.396,Cash,Massachusetts,Summer,179,103.9899979,04-05-2012
33,295841.84,0,81.02,4.186,131.1453333,7.396,Cash,New Jersey,Summer,124,97.48999786,11-05-2012
33,276899.95,0,89.81,4.308,131.0983226,7.396,Cash,Washington,Summer,295,44.31000137,18-05-2012
33,261851.74,0,88.89,4.127,131.0287742,7.396,Credit Card,Arkansas,Spring,169,44.99000168,25-05-2012
33,261131.09,0,83.57,4.277,130.9592258,7.396,Bank Transfer,West Virginia,Summer,276,49,01-06-2012
33,286082.76,0,90.94,4.103,130.8896774,7.396,Debit Card,Delaware,Winter,253,38.79000092,08-06-2012
33,290444.31,0,92.44,4.144,130.8295333,7.396,Venmo,Texas,Spring,298,44,15-06-2012
33,261666.29,0,95.75,4.014,130.7929,7.396,Venmo,Texas,Winter,207,43.5,22-06-2012
33,244338.31,0,98.15,3.875,130.7562667,7.396,Debit Card,Mississippi,Fall,162,43.5,29-06-2012
33,273690.37,0,93.21,3.666,130.7196333,7.147,Venmo,Texas,Spring,239,43.5,06-07-2012
33,287033.64,0,97.6,3.723,130.683,7.147,PayPal,Virginia,Winter,235,42,13-07-2012
33,253205.89,0,91.49,3.589,130.7012903,7.147,Cash,New Hampshire,Winter,207,32.79000092,20-07-2012
33,249134.32,0,93.95,3.769,130.7195806,7.147,Bank Transfer,Minnesota,Summer,103,503.2900085,27-07-2012
33,258533.12,0,92.13,3.595,130.737871,7.147,Credit Card,Maryland,Summer,183,442.0400085,03-08-2012
33,297753.49,0,100.07,3.811,130.7561613,7.147,Bank Transfer,Vermont,Fall,156,26.54999924,10-08-2012
33,270097.76,0,96.79,4.002,130.7909677,7.147,Venmo,Kansas,Summer,139,399.4400024,17-08-2012
33,247672.56,0,89.62,4.055,130.8381613,7.147,Cash,Idaho,Winter,250,299.980011,24-08-2012
33,237129.81,0,94.55,3.886,130.8853548,7.147,Debit Card,Montana,Spring,116,395.980011,31-08-2012
33,286428.78,1,92.02,4.124,130.9325484,7.147,Debit Card,Oklahoma,Spring,219,296.980011,07-09-2012
33,277417.53,0,83.4,3.966,130.9776667,7.147,Bank Transfer,California,Summer,270,296.980011,14-09-2012
33,252709.58,0,86.53,4.125,131.0103333,7.147,Debit Card,Mississippi,Summer,240,391.980011,21-09-2012
33,242813.51,0,86.42,3.966,131.043,7.147,PayPal,California,Summer,220,290.980011,28-09-2012
33,265444.9,0,85.18,4.132,131.0756667,6.895,Debit Card,New York,Spring,219,383.980011,05-10-2012
33,291781.15,0,79.64,4.468,131.1083333,6.895,Debit Card,Arizona,Winter,247,287.980011,12-10-2012
33,254412.34,0,75.55,4.449,131.1499677,6.895,Bank Transfer,Massachusetts,Summer,163,278.980011,19-10-2012
33,253731.13,0,73.7,4.301,131.1930968,6.895,Venmo,Kentucky,Summer,288,371.980011,26-10-2012
34,956228.96,0,35.44,2.598,126.4420645,9.521,Debit Card,Vermont,Spring,114,363.980011,05-02-2010
34,994610.99,1,36.13,2.573,126.4962581,9.521,Venmo,Missouri,Summer,153,272.980011,12-02-2010
34,983963.07,0,38.36,2.54,126.5262857,9.521,PayPal,Michigan,Spring,246,363.980011,19-02-2010
34,905756.13,0,37.28,2.59,126.5522857,9.521,Credit Card,Texas,Winter,237,263.980011,26-02-2010
34,918295.79,0,42.65,2.654,126.5782857,9.521,Cash,New York,Spring,244,260.980011,05-03-2010
34,921247.88,0,42.26,2.704,126.6042857,9.521,Venmo,New Mexico,Fall,185,254.9799957,12-03-2010
34,892070.82,0,45.86,2.743,126.6066452,9.521,Bank Transfer,Mississippi,Fall,218,254.9799957,19-03-2010
34,880742.35,0,42.91,2.752,126.6050645,9.521,Credit Card,Washington,Fall,159,335.980011,26-03-2010
34,979428.66,0,50.07,2.74,126.6034839,9.593,Bank Transfer,New Mexico,Summer,234,245.9799957,02-04-2010
34,950684.2,0,51.26,2.773,126.6019032,9.593,PayPal,Florida,Winter,170,327.980011,09-04-2010
34,923344.54,0,59.18,2.81,126.5621,9.593,Credit Card,Minnesota,Winter,263,245.9799957,16-04-2010
34,910240.68,0,55.04,2.805,126.4713333,9.593,Venmo,New Hampshire,Fall,208,239.9799957,23-04-2010
34,859922.19,0,56.58,2.787,126.3805667,9.593,Credit Card,Minnesota,Spring,175,319.980011,30-04-2010
34,953495.48,0,57.39,2.836,126.2898,9.593,Credit Card,Vermont,Fall,242,319.980011,07-05-2010
34,933924.44,0,60.74,2.845,126.2085484,9.593,PayPal,Minnesota,Spring,167,299.9899902,14-05-2010
34,913616.32,0,63.99,2.82,126.1843871,9.593,Bank Transfer,Massachusetts,Winter,289,299.9899902,21-05-2010
34,942868.38,0,68.68,2.756,126.1602258,9.593,Bank Transfer,Wyoming,Spring,275,299.9899902,28-05-2010
34,966187.51,0,72.17,2.701,126.1360645,9.593,PayPal,South Dakota,Summer,186,39.34999847,04-06-2010
34,954681.56,0,80.84,2.668,126.1119032,9.593,Debit Card,Oklahoma,Fall,217,255.4400024,11-06-2010
34,941612.04,0,73.48,2.635,126.114,9.593,Cash,Florida,Spring,119,255.4400024,18-06-2010
34,895800.07,0,78.47,2.654,126.1266,9.593,Venmo,Wisconsin,Winter,199,252.8300018,25-06-2010
34,919229.36,0,73.66,2.668,126.1392,9.816,Debit Card,Maine,Winter,120,155.3399963,02-07-2010
34,911210.81,0,75,2.637,126.1518,9.816,Debit Card,Connecticut,Spring,222,36.16999817,09-07-2010
34,930269.79,0,78.53,2.621,126.1498065,9.816,PayPal,Delaware,Fall,295,34.58000183,16-07-2010
34,902050.95,0,79.58,2.612,126.1283548,9.816,Venmo,North Dakota,Summer,273,139.7200012,23-07-2010
34,875976.83,0,72.26,2.65,126.1069032,9.816,Debit Card,California,Winter,144,33.79000092,30-07-2010
34,987435.35,0,73.8,2.64,126.0854516,9.816,Venmo,New Mexico,Spring,101,33.38999939,06-08-2010
34,951208.65,0,76.72,2.698,126.064,9.816,PayPal,Iowa,Spring,167,33.38999939,13-08-2010
34,985152.94,0,76.45,2.671,126.0766452,9.816,Debit Card,Colorado,Summer,224,32.99000168,20-08-2010
34,855421.39,0,72.87,2.621,126.0892903,9.816,PayPal,Montana,Summer,170,213.7299957,27-08-2010
34,964356.74,0,72.59,2.584,126.1019355,9.816,Venmo,Iowa,Spring,152,29.80999947,03-09-2010
34,932240.96,1,72.61,2.574,126.1145806,9.816,Bank Transfer,Louisiana,Winter,193,31.03000069,10-09-2010
34,885445.47,0,70.71,2.594,126.1454667,9.816,Cash,Alabama,Summer,214,31.48999977,17-09-2010
34,867539.07,0,69.78,2.642,126.1900333,9.816,Debit Card,Nevada,Spring,216,211.5,24-09-2010
34,865709.11,0,70.13,2.619,126.2346,10.21,Venmo,Vermont,Spring,145,57.31000137,01-10-2010
34,931710.67,0,65.21,2.645,126.2791667,10.21,Cash,New York,Summer,263,126.0899963,08-10-2010
34,888703.62,0,59.57,2.732,126.3266774,10.21,Cash,Mississippi,Fall,229,124.7900009,15-10-2010
34,936293.6,0,58.11,2.736,126.3815484,10.21,PayPal,South Carolina,Fall,207,196.0899963,22-10-2010
34,926294.02,0,50.78,2.718,126.4364194,10.21,Credit Card,Washington,Summer,172,194.2400055,29-10-2010
34,972292.31,0,52.43,2.699,126.4912903,10.21,Bank Transfer,Colorado,Winter,172,50.99000168,05-11-2010
34,979730.78,0,47.2,2.741,126.5461613,10.21,PayPal,Nevada,Spring,216,50.38999939,12-11-2010
34,955766.33,0,40.93,2.78,126.6072,10.21,Cash,Nevada,Fall,187,106.5899963,19-11-2010
34,1309476.68,1,41.13,2.752,126.6692667,10.21,Venmo,Oklahoma,Spring,218,103.9899979,26-11-2010
34,1001512.21,0,34.7,2.727,126.7313333,10.21,Credit Card,Mississippi,Winter,106,103.9899979,03-12-2010
34,1086661.02,0,41.93,2.86,126.7934,10.21,Bank Transfer,Arkansas,Spring,114,29.39999962,10-12-2010
34,1227148.13,0,42.64,2.884,126.8794839,10.21,Cash,West Virginia,Winter,113,37.79000092,17-12-2010
34,1620748.25,0,42.74,2.887,126.9835806,10.21,Credit Card,Michigan,Spring,265,290.980011,24-12-2010
34,902109.69,1,34.11,2.955,127.0876774,10.21,Cash,Louisiana,Summer,202,287.980011,31-12-2010
34,900646.94,0,24.5,2.98,127.1917742,10.398,Credit Card,South Dakota,Fall,197,287.980011,07-01-2011
34,898610.33,0,30.75,2.992,127.3009355,10.398,Venmo,North Dakota,Summer,124,287.980011,14-01-2011
34,891025.39,0,39.57,3.017,127.4404839,10.398,Credit Card,Arizona,Fall,298,383.980011,21-01-2011
34,836717.75,0,34.68,3.022,127.5800323,10.398,Bank Transfer,Georgia,Winter,239,284.980011,28-01-2011
34,971932.87,0,23.82,2.996,127.7195806,10.398,Debit Card,Idaho,Fall,258,371.980011,04-02-2011
34,1015654.6,1,28.66,3.033,127.859129,10.398,Debit Card,Louisiana,Fall,159,278.980011,11-02-2011
34,1062629.3,0,45.12,3.058,127.99525,10.398,Venmo,Connecticut,Winter,263,272.980011,18-02-2011
34,953331.45,0,44.57,3.087,128.13,10.398,Credit Card,Ohio,Spring,296,260.980011,25-02-2011
34,963910.81,0,46.21,3.305,128.26475,10.398,Bank Transfer,Maine,Winter,266,33.38999939,04-03-2011
34,943951.67,0,45.87,3.461,128.3995,10.398,PayPal,New Hampshire,Fall,173,136.4400024,11-03-2011
34,1014218.8,0,55.58,3.495,128.5121935,10.398,PayPal,Massachusetts,Fall,190,191.9799957,18-03-2011
34,922898.38,0,53.11,3.48,128.6160645,10.398,Venmo,South Dakota,Fall,258,115.1800003,25-03-2011
34,884233.67,0,55.46,3.521,128.7199355,10.581,Venmo,Colorado,Fall,165,107.9800034,01-04-2011
34,975479.83,0,58.59,3.605,128.8238065,10.581,PayPal,Rhode Island,Fall,158,60,08-04-2011
34,941829,0,53.3,3.724,128.9107333,10.581,Credit Card,Missouri,Fall,189,100,15-04-2011
34,1051518.45,0,63.83,3.781,128.9553,10.581,Debit Card,Wyoming,Fall,175,97,22-04-2011
34,895973.02,0,57.73,3.781,128.9998667,10.581,Debit Card,New Hampshire,Fall,267,75.98000336,29-04-2011
34,965853.58,0,54.4,3.866,129.0444333,10.581,Cash,Maine,Summer,290,95,06-05-2011
34,966232.69,0,63.05,3.872,129.089,10.581,Venmo,Connecticut,Fall,144,74.37999725,13-05-2011
34,945018.83,0,61.47,3.881,129.0756774,10.581,Debit Card,Alaska,Summer,152,88,20-05-2011
34,941311.83,0,65.99,3.771,129.0623548,10.581,PayPal,Alaska,Fall,100,179.9799957,27-05-2011
34,947229.24,0,74.64,3.683,129.0490323,10.581,Cash,North Carolina,Fall,230,91.25,03-06-2011
34,943912.77,0,74.57,3.64,129.0357097,10.581,Bank Transfer,Colorado,Summer,131,85,10-06-2011
34,968258.09,0,76.58,3.618,129.0432,10.581,Cash,Utah,Winter,117,293.9700012,17-06-2011
34,923795.04,0,77.16,3.57,129.0663,10.581,PayPal,Alabama,Fall,218,272.9700012,24-06-2011
34,911106.22,0,81.96,3.504,129.0894,10.641,Credit Card,Hawaii,Spring,294,170.9700012,01-07-2011
34,926934.57,0,80.84,3.469,129.1125,10.641,Debit Card,New Hampshire,Fall,236,170.0700073,08-07-2011
34,903882.96,0,78.09,3.563,129.1338387,10.641,Credit Card,Indiana,Fall,121,156.5700073,15-07-2011
34,913236.62,0,80.75,3.627,129.1507742,10.641,Debit Card,Vermont,Fall,229,149.3800049,22-07-2011
34,851461.9,0,78.04,3.659,129.1677097,10.641,Bank Transfer,Iowa,Fall,200,119.9700012,29-07-2011
34,942236.45,0,76.71,3.662,129.1846452,10.641,Cash,Maryland,Summer,187,118.7699966,05-08-2011
